1: credit：WindSeedClientNotify#7094
71700231: 竹签
71700232: 竹签
71700233: 竹签
71700234: 竹签
71700235: 竹签
71700236: 竹签
71700237: 竹签
71700238: 竹签
71700239: 御神签
71700240: 御神签
71700241: 御神签
71700242: 御神签
71700243: 御神签
71700244: 御神签
71700245: 御神签
71700246: 御神签
71700247: 御神签
71700248: （test）御神签？
71700249: （test）御神签？
71700250: （test）御神签？
71700251: （test）御神签？
71700252: 某人留下的纸条
71700253: 御神签
71700254: 御神签
71700255: 御神签
71700256: 御神签
71700257: 御神签
71700258: 御神签
71700259: 御神签
71700260: 破破烂烂的纸片
71700261: 新鲜的金鱼草
71700262: 新鲜的鸟蛋
71700263: 新鲜的绯樱绣球
71700279: 特殊的绯樱绣球
71700280: 新鲜的海草
71700284: 一封家信
71700285: 残破的信筏
71700286: 新鲜的蘑菇
71700293: 开封的信筏
71700294: 稻叶藤三郎久藏 绝笔
71700295: 残缺的笔记
71700296: 破烂的纸条
71700297: （test）清籁画作一
71700298: （test）清籁画作二
71700299: （test）清籁画作三
71700300: （test）清籁画作四
71700312: 装有信件的漂流瓶
71700313: 鬼武道
71700314: 奇特的羽毛
71700315: （test）藤原俊子给你的画作
71700324: 珊瑚宫民间信仰初勘
71700325: 巫女朦云小传
71700326: 东王史辩
71700327: 珍说澄研真影打
71700340: 愚人众暗语表
71700341: 被人塞在身上的纸片
71700342: 柳达希卡的信
71700343: 特别的御神签
71700344: 特制的竹签
71700345: 最终指令
71700346: 装衣服的纸包
71700347: 柳达希卡的摩拉袋
71700349: 柳达希卡的签文
71700351: 日月前事
71700352: 白夜国地理水文考
71700353: 深海龙溪实验记录
71700354: 光昼影底集
71700357: 锈蚀的刀
71700361: 藏宝图碎片
71700372: 志琼的信
71700373: （test）泽维尔第1个剧本
71700374: （test）泽维尔正式剧本第一幕
71700375: （test）泽维尔正式剧本第二幕
71700376: （test）泽维尔正式剧本全集
71700391: 新鲜的鸟蛋
77304001: 霓裳花---这些都是任务用的
77304002: 甜甜花
77304003: 塞西莉亚花
77304004: 琉璃百合
77304005: 风车菊
77304006: 清心
77304007: 琉璃袋
77304008: 落落梅
77304009: 小灯草
77304010: 绝云椒椒
77304011: 胡萝卜
77304012: 白萝卜
77304013: 薄荷
77304014: 蘑菇
77304015: 鸣草
77304016: 马尾
77304017: 金鱼草
77304018: 莲蓬
77304019: 嘟嘟莲
77304020: 海草
77304021: 海灵芝
77304022: 星槿·春露
77304023: 星槿·秋橘
77304024: 星槿·紫棉
77304025: 裳铃·萤灯
77304026: 裳铃·渚莲
77304027: 裳铃·青箬
77304028: 绣荚·晓妆
77304029: 绣荚·栖霞
77304030: 绣荚·午日
77304031: （test）无名花10
77304032: （test）无名花11
77304033: （test）无名花12
77304034: （test）无名花13
77304035: （test）无名花14
77304036: （test）无名花15
77304037: （test）无名花16
77304038: （test）无名花17
77304039: （test）无名花18
77304040: （test）无名花19
77304041: （test）无名花20
77304042: （test）无名花21
72000001: 魔神 奥赛尔
72000002: 魔神 奥赛尔
72000003: 魔神 奥赛尔
72000004: 魔神 奥赛尔
72000005: 魔神 奥赛尔
72000009: 奥赛尔攻击
72000010: 仙人【鹿】
72000011: 仙人【鹤】
72000012: 仙人【鹤】
72000013: 一团黑烟{愚人众登场}
72000014: 奥赛尔大招
72000015: 直射水球
72000016: 不知道什么
72000017: 归终机
72000018: 不知道什么
72000019: 死域boos
72000021: 不知道什么{20暂无}
72000022: 死域boos射的球
72000023: 持续挨打{虽然是-1}
72000024: 让草地变秃
72000025: 无效
72000026: 一滩红水
72000027: 高速挨打{死域boos大招}
72000028: 无效
70290292: 渊下宫大门
70220001: 草堆
70220002: 草堆
70220003: 藤蔓堆 踩到会伤人
70220004: 火花 踩到会飞起来爆炸
70220005: 炸药桶
70220006: 石柱子
70220007: 大石堆
70220008: 小石堆
70220009: 小石堆
70220010: 水石 破坏后喷水气
70220011: 风石 破坏后有上升气流
70220012: 风石
70220013: 木箱
70220014: 木桶
70220015: 方形捆草堆
70220016: 圆型捆草堆
70220017: 木材堆
70220018: 石柱子
70220019: 石柱子
70220020: 草藤蔓 碰到会伤人
70220021: 大石头
70220022: 小草堆
70220023: 大草堆
70220024: 大石堆
70220025: 草堆
70220026: 木箱
70220027: 大石堆
70220028: 锤 无法清掉 踩到有伤害
70220029: 大金板 无法清掉
70220030: 防护罩 无法清掉
70220031: 火台
70220032: 风车
70220033: 风车
70220034: 炸药桶
70220035: 炸药桶
70220036: 蜘蛛丝+蜘蛛
70220037: 会伤人的子弹
70220038: 大石堆
70220039: 牌子 无法清掉
70220040: 地板灯
70220041: 牌子 无法清掉
70220042: 亮线 F 挖掘
70220043: 冰炸药桶
70220044: 冰雾 会伤人
70220045: 冰漂浮炸弹
70220046: 冰石头
70220047: 大冰石头
70220048: 木箱子
70220049: 手提木桶
70220050: 破陶瓷壶 胖
70220051: 破陶瓷壶 瘦
70220052: 破陶瓷壶 小
70220053: 冰子弹 会伤人
70220054: 三角柱 打下去会飘出东西后不见
70220055: 冰炸弹花
70220056: 圆方形捆草堆
70220057: 圆型捆草堆
70220058: 箱子
70220059: 木箱
70220060: 木桶
70220061: 大蜘蛛丝+蜘蛛 会伤人
70220062: 破陶瓷壶 胖
70220063: 破陶瓷壶 瘦
70220064: 破陶瓷壶 小
70220065: 箱子
70220066: 木桶
70220067: 木箱
70220068: 海上漂浮灯
70220069: 水花
70220070: 屏风
70220071: 屏风
70220072: 冰漂浮炸弹
70220073: 小雷击
70220074: 三角柱 打下去会飘出东西后不见
70220075: 炸药桶
70220076: 一团气 散掉
70220077: 一团气 散掉
70220078: 冰柱子
70220079: 冰炉子 无法破坏
70220080: 冰壶?
70220081: 冰壶?
70220082: 冰壶?
70220083: 冰块堆
70220084: 冰雾流
70220085: 冰雾流
70220086: 金币 无法消除
70220087: 冰岩
70220088: 水上浮冰
70220089: 小雷光
70220090: 小雷光
70220091: 大雷光
70220092: 小光球 无法消除
70220093: 带光圈的金币 无法消除
70220094: 冰柱子
70220095: 冰岩
70220096: 陶罐
70220097: 破陶罐
70220098: 陶罐
70220099: 陶罐
70220100: 破石墙
70220101: 小冰破陶堆
70220102: 中冰破陶堆
70220103: 发光小十字 无法清除
70220104: 旋转Y型光标 无法清除
70220105: 蓝紫花 会发绿光辉
70220106: 草堆
70220107: 草炸药桶
70220108: 雷炸药桶
70220109: 草炸弹花
70220110: 草光球 无法消除
70220111: 藤蛮柱子 无法消除
70220112: 藤蛮柱子 无法消除
70220113: 星空垫子? 碰到会上水 无法消除
70220114: 没东西
70220115: 灯
70220116: 没东西
70220117: 大石堆
70220118: 上升气流 无法消除
70220119: 小光点 无法消除
70220120: 射出去的炸弹花 会伤人
70220121: 金币 无法消除
70220122: 光标 无法消除
70220123: 光标 无法消除
70220124: 风石 打掉会生成上升气流
70220125: 草炸弹桶
70220126: 雷炸弹桶
70220127: 没东西
70220128: 有扑克牌的木板 无法消除
70220129: 精致宝箱
--------:703100--------
70310001: 火台
70310002: 火把台
70310003: 火台
70310004: 火堆
70310005: 火台
70310006: 野外烹饪锅
70310007: 坏的小宝
70310008: 透明物 看不到
70310009: 野外烹饪锅
70310010: 透明物 看不到
70310011: 火炬台
70310012: 大石圆盘 无法消除
70310013: 浮石 无法消除
70310014: 小型锅炉
70310015: 火台
70310016: 透明台阶 看不到
70310017: 火属机关 无法使用
70310018: 野外烹饪锅
70310019: 野外烹饪锅
70310020: 大浮台 无法破坏
70310021: 看不到东西
70310022: 火堆
70310023: 没东西
70310024: 没东西
70310025: 雪山石头
70310026: 雪山冰柱 会伤人 有血条
70310027: 雪山冰柱 会伤人 炸开后消失
70310028: 没东西
70310029: 没东西
70310030: 雪山石头
70310031: 砸过来的冰块 会伤人
70310032: 大浮石
70310033: 没东西
70310034: 火台
70310035: 没东西
70310036: 没东西
70310037: 方块 无法消除
70310038: 大方块 无法消除
70310039: 大方块 无法消除
70310040: 没东西
70310041: 透明墙 无法消除
70310042: 透明地板 只能滑过去
70310043: 透明罩 无法出去 无法消除
70310044: 透明墙 无法消除
70310045: 方块 无法消除
70310046: 方块 无法消除
70310047: 方块 无法消除
70310048: 方块 无法消除
70310049: 方块 无法消除
70310050: 方块 无法消除
70310051: 方块 无法消除
70310052: 方块 无法消除
70310053: 方块 无法消除
70310054: 隔离方块 无法出去
70310056: 没东西
70310057: 长透明墙 无法消除
70310058: 留声机 无法使用
70310059: 解谜地板 无法消除
70310060: 解谜地板 无法消除
70310061: 解谜地板 无法消除
70310062: 解谜地板 无法消除
70310063: 解谜地板 无法消除
70310064: 解谜地板 无法消除
70310065: 解谜地板 无法消除
70310066: 大透明地板 只能滑过去
70310067: 白色圆柱 无法消除
70310068: 火堆
70310069: 火台
70310070: 方块机关 无法使用 无法消除
70310071: 方块机关 无法使用 无法消除
70310072: 方块机关 无法使用 无法消除
70310073: 小型红色透明墙 无法消除
70310074: 小型黄色透明墙 无法消除
70310075: 小型蓝色透明墙 无法消除
70310076: 大屏风 无法消除
70310077: 大屏风 无法消除
70310078: 温度壶?
70310079: 向右箭头机关 无法消除
70310080: 石头花 无法消除
70310081: 没东西
70310082: 没东西
70310083: 漂流指向机关? 无法消除
70310084: 荷花图案方块
70310085: 雷神训练机关 无法使用
70310086: 方块 无法消除
70310087: 解谜地板 无法消除
70310088: 解谜地板 无法消除
70310089: 风向指引 无法消除
70310090: 迷雾石碑
70310091: 石碑 无法消除
70310092: 石碑 无法消除
70310093: 石碑 无法消除
70310094: 石碑 无法消除
70310095: 石碑 无法消除
70310096: 石碑 无法消除 F有开启 但无作用
70310097: 石碑 无法消除
70310098: 没东西
70310099: 木箱
--------:----703101xx---
70310100: 火炸药桶
70310101: 爆炸黑色方块
70310102: 有小屋顶的箱子 无法消除
70310103: 大小灯笼跟一堆屏风
70310104: 大小灯笼跟一堆屏风
70310105: 大小灯笼跟一堆屏风
70310106: 黑色方块迷雾 会散掉就不见了
70310107: 没东西
70310108: 挡人的漩涡 无法消除
70310109: 家攻击的光球
70310110: 补血光球 无作用
70310111: 加跑速光球 无作用
70310112: 武士头水属漩涡 怪靠近会受伤上水
70310113: 武士头冰属漩涡 怪靠近会受伤上冰
70310114: 武士头风属漩涡 怪靠近会被吸入
70310115: 地板火印记 无作用
70310116: 地板雷印记 无作用
70310117: 地板风印记 无作用
70310118: 红色图标 无作用
70310119: 红色图标 无作用
70310120: 绿色图标 无作用
70310121: 问号图标 无作用
70310122: 红色图标 无作用
70310123: 强化武士头 无作用
70310124: 没东西
70310125: 木门 无法消除
70310126: 有神秘光的东西
70310127: 像起烟的东西 无作用
70310128: 木板
70310129: 大破陶罐		
70310130: 中破陶罐
70310131: 小破陶罐
70310132: 木板
70310133: 木板
70310134: 石头
70310135: 石头
70310136: 石头
70310137: 石头
70310138: 石头
70310139: 石头
70310140: 石头
70310141: 破石头 有神秘光 无作用 无法破坏
70310142: 没东西
70310143: 木笼子 招出来会被关住 无法破坏
70310144: 火台
70310145: 神秘光
70310146: 神秘光
70310147: 被冰冻的火炬
70310148: 任务光柱 无作用
70310149: 纸木格子墙 无法消除
70310150: 纸木格子墙 无法消除
70310151: 防护罩无法消除 无法出去
70310152: 没东西
70310153: 被冰冻的石碑
70310154: 地上的武士头 无作用 无法消除 
70310155: 没东西
70310156: 发光植物? 无法消除
70310157: 圆石台
70310158: 有屋顶的机关 无作用 无法消除
70310159: 光线机关
70310160: 绿光 无法消除
70310161: 射出的黄光 无法消除
70310162: 射出的红光 无法消除
70310163: 青色发光枫叶
70310164: 黄色发光枫叶
70310165: 红色发光枫叶
70310166: 大喇叭
70310167: 小喇叭
70310168: 射出去的黄色音符
70310169: 大喇叭
70310170: 小喇叭
70310171: 蔓藤石碑 无法消除
70310172: 没东西
70310173: 乌鸦石像
70310174: 不明U型物
70310175: 乌鸦石像
70310176: 开关方块 无法消除 无作用
70310177: 没东西
70310178: 水晶球?
70310179: 光球 无作用 无法消除
70310181: 没东西
70310182: 没东西
70310183: 没东西
70310184: 打灯光? 无法消除
70310185: 层岩充能祭坛
70310186: 大音符藤蔓
70310187: 小音符藤蔓
70310188: 绿色光环
70310189: 没东西
70310190: 绿红仙灵 无法消除 无作用
70310191: 红光枯木
70310192: 红光枯果 会伤人
70310193: 红光枯木
70310194: 红叶枯木
70310195: 红叶枯花
70310196: 没东西
70310197: 漂浮的石杯 无法消除 无作用
70310198: 枯木绿光核心 无法消除 无作用
70310199: 枯木绿光音符环绕 无法消除 无作用
49001004: 不知道是什么
49001013: 收缩的岩元素核心？爆炸后伤害挺高
49001020: 没反应
49001021: 飞石
49001022: 飞石
70220006: 大岩柱
70220007: 岩墙
70220008: 小岩堆
70220009: 小石头
70220018: 大岩柱
70220019: 大岩柱
71700521: 大岩封
70220021: 大岩封
70310013: 浮生石
70310020: 浮生石【蓝色的】
70310032: 浮生石【蓝色的】
70350020: 石柱【蓝】
70350030: 岩墙【蓝】
70900216: 岩地板
70710587: 大岩封{更大些}
70330116: 类似雷极的东西
70350075: 护盾强效buff
70350088: 雪山供暖祭坛
70350089: 雪山暴风雪特效
70950044: 雪山上浮空的石头
77015004: 尘歌壶的阿圆
70330037: 在此范围内将持续受到草元素附着
70330038: 这是更大的
70800207: 草神瞳中间的球
70220103: 不知道什么 像一个标记
70220104: 和上面那个应该对应 像引路的
70220105: 一个花还有个圈 不知道是什么
70220120: 草爆炸果 就地雷嘛
70270005: 不知道什么 没反应
70270006: 没反应
70270008: 这个也是没反应
70270009: 貌似一个池塘 会发光
70290390: 一根大树枝
70290408: 没反应
70290415: 一个小石柱 造型独特 
70290416: 一样也是个石柱
70290417: 没反应
70290418: 就 往昔的恒那兰那 的那种树
70290419: 一样也是
70290420: 小树 底部会发散草元素一样的东西
70290421: 一个封印一样的东西 被奇怪的符文成圆形围绕起来
70290422: 一个小石柱
70290423: 也是一个封印 只不过比上面的那个更大了些
70290424: 这个更大了 也是封印一样的东西
70290429: 一个小光圈 特别小
70290430: 一样也是个光圈
70290431: 还是一样
70290432: 怎么还是
70290433: 绝了 还是光圈
70290434: 还是光圈
70290436: 一个树干 里边有水
70290437: 一个水泡
70290440: 一个底座一样的东西
70290441: 貌似是舞台用具
70290442: 小草根 上边有果子一样的东西--舞台用具
70290443: 舞台用具
70290444: 小板凳 也是舞台用具
70290445: 杯子？也是舞台用具
70290446: 茶壶 舞台用具
70290447: 木桶--舞台用具
70290448: 也是舞台用具
70290449: 一个白色能量球
70290451: 看样子是跟随仙灵？有点小{不是跟随的草仙灵}
70290470: 一个瀑布底部 好大
70290471: 也是一个瀑布底部 比刚刚那个小点
70290472: 树叶堆？
70290473: 真菌孢子堆
70290474: 更大点的真菌孢子堆
70290475: 草元素护盾 圆形的小个 不是反应的那个护盾
70290476: 没反应
70290477: 没反应
70290478: 还是没反应
70290479: 没反应哎
70290488: 一个木门 是打开状态
70290489: 好像是教令院的门
70290490: 一样也是门
70290491: 没反应
70290492: 没反应哎
70290494: 一样没反应
70290497: 是个更大的草护盾
70290498: 没反应哎
70290499: 还是一样没反应
70290500: 没反应
70290501: 草元素的能量球 就是那个要吃点的那个挑战 一样的球
70290507: 一朵花？中间有草元素
70290511: 没反应
70290512: 没反应
70290513: 一条红色的线 好像是什么指引的
70290517: 纵横交错的树枝 有空气墙的作用
70290518: 不知道是什么 召唤出来草会消失
70290529: 一个漂浮的emm水母？
70290530: 没反应
70290531: ？不知道是什么 和神瞳一样 会转
70290532: 这个更大了
70290544: 纵横交错的树枝 有空气墙的作用
70290545: 貌似也是个底座
70290546: 没反应哎
70290551: 不知道是啥 没看见 但会叮的一声
70290552: 白色能量球 也会叮~
70290555: 一根立起来的树枝
70290556: 一块大石头
70290557: 也是石头
70290558: 更大的石头
70290559: 一个小寺庙？
70290560: 超大小宝的零件
70290561: 3块石头
70290562: 立起来的超大石柱
70290563: 接近沙漠的那种贼大的树
70290564: 草元素的一个球？但是是空心的
70290565: 一样也是 但更小了
70290566: 一样 但是中间会发光了
70290571: 一块石头
70290581: 草元素的一个球 但是是空心的{脚底点}
70290585: 什么都没有
70290586: 一样
70290587: 一个封印一样的东西 被奇怪的符文成圆形围绕起来
70290588: 更大了
70290589: 超大的一个
